Student_ID,Branch,Grade,Study_Hours,IQ,Age,Weight,Parents_Income
Student_4484,Literature,E,53,140,24,62,36532
Student_4485,Mathematics,F,6,140,18,55,61648
Student_4486,Engineering,A,48,160,25,93,55278
Student_4487,Biology,D,58,117,24,87,77326
Student_4488,Mathematics,E,26,99,23,85,120508
Student_4489,Engineering,A,39,134,22,95,34526
Student_4490,Engineering,C,48,142,24,67,56138
Student_4491,Mathematics,D,24,118,21,78,132496
Student_4492,Engineering,B,1,118,21,82,83403
Student_4493,Literature,C,32,85,24,68,81175
Student_4494,Engineering,D,22,89,22,68,32549
Student_4495,Literature,B,28,89,21,92,73632
Student_4496,History,B,5,119,25,61,140632
Student_4497,Mathematics,E,6,103,22,51,107663
Student_4498,Engineering,D,49,88,19,83,31517
Student_4499,Biology,D,1,121,19,80,45254
Student_4500,Mathematics,C,13,149,19,50,35640
Student_4501,Engineering,F,55,150,24,99,46411
Student_4502,Mathematics,D,55,120,23,89,139916
Student_4503,Mathematics,C,23,89,19,51,75688
Student_4504,Engineering,E,53,158,22,73,147596
Student_4505,Mathematics,D,18,103,23,60,83815
Student_4506,Biology,B,53,106,23,71,140906
Student_4507,Biology,E,23,128,18,86,52853
Student_4508,Literature,A,46,118,24,87,35970
Student_4509,Mathematics,A,28,136,25,67,91645
Student_4510,Biology,B,30,142,25,74,121054
Student_4511,Engineering,A,8,82,20,53,22210
Student_4512,Engineering,C,12,88,20,56,140329
Student_4513,History,E,40,91,21,77,26280
Student_4514,Literature,E,54,129,25,87,115591
Student_4515,Mathematics,B,3,118,24,98,61909
Student_4516,Engineering,A,5,139,22,75,41671
Student_4517,History,E,7,143,21,56,142913
Student_4518,Biology,F,18,139,20,99,52969
Student_4519,History,D,17,158,24,53,98091
Student_4520,Engineering,B,31,93,18,60,63679
Student_4521,Mathematics,E,44,130,21,98,120841
Student_4522,Biology,A,36,141,19,89,32572
Student_4523,Mathematics,B,11,139,24,65,129517
Student_4524,Engineering,A,25,141,25,96,34698
Student_4525,Biology,C,38,128,18,91,114008
Student_4526,History,A,2,154,23,79,117014
Student_4527,Engineering,C,25,103,20,97,93480
Student_4528,Engineering,C,31,143,21,67,144744
Student_4529,History,C,51,148,18,60,73811
Student_4530,Biology,C,28,143,25,61,27964
Student_4531,Biology,F,37,108,25,76,149394
Student_4532,Mathematics,D,25,145,22,77,118070
Student_4533,History,F,10,123,24,84,24279
Student_4534,Engineering,C,59,89,24,100,89541
Student_4535,Mathematics,B,11,124,23,95,20531
Student_4536,Mathematics,F,60,158,25,64,29838
Student_4537,History,B,11,112,18,98,90602
Student_4538,Literature,C,42,147,20,59,106647
Student_4539,History,C,53,157,22,99,20652
Student_4540,History,C,59,128,19,50,35169
Student_4541,Biology,A,34,109,19,86,66850
Student_4542,Biology,D,30,104,22,68,127062
Student_4543,Biology,F,10,96,19,95,91014
Student_4544,Biology,D,45,82,24,81,149523
Student_4545,Mathematics,A,15,86,21,71,92766
Student_4546,Engineering,D,13,98,19,94,66364
Student_4547,Mathematics,D,32,91,25,78,33202
Student_4548,Engineering,D,27,97,18,70,24221
Student_4549,Mathematics,F,39,152,19,78,120179
Student_4550,Mathematics,D,31,135,21,73,127646
Student_4551,Biology,D,52,134,22,52,51382
Student_4552,Biology,A,10,135,19,61,43377
Student_4553,Biology,B,19,106,21,100,95262
Student_4554,Literature,E,38,91,19,50,96513
Student_4555,Literature,B,32,94,22,85,97728
Student_4556,Literature,F,50,90,25,83,111086
Student_4557,Mathematics,D,60,111,25,83,126822
Student_4558,Literature,B,40,85,20,52,92692
Student_4559,History,A,43,137,23,65,76315
Student_4560,Mathematics,D,4,136,19,72,62840
Student_4561,Mathematics,F,55,133,25,87,26229
Student_4562,Engineering,F,42,122,19,92,44646
Student_4563,Literature,A,46,114,20,60,94261
Student_4564,Biology,A,22,123,19,58,89635
Student_4565,History,C,0,89,22,88,108134
Student_4566,Mathematics,C,23,156,22,91,108937
Student_4567,Mathematics,C,47,135,20,59,145995
Student_4568,History,F,25,85,19,66,77938
Student_4569,Literature,C,4,87,21,66,133742
Student_4570,Biology,F,21,98,23,87,124868
Student_4571,Engineering,B,40,113,18,78,100235
Student_4572,History,E,36,141,23,60,85569
Student_4573,History,C,52,95,20,54,148392
Student_4574,Literature,C,40,155,25,68,90465
Student_4575,Engineering,A,23,107,18,57,85759
Student_4576,Engineering,A,10,135,22,63,101513
Student_4577,Biology,A,23,118,22,56,102277
Student_4578,Biology,D,40,148,18,51,126474
Student_4579,History,D,27,139,22,77,108925
Student_4580,Mathematics,B,40,143,18,77,101490
Student_4581,Mathematics,B,21,124,22,82,48758
Student_4582,History,A,17,152,18,79,53140
Student_4583,Biology,D,21,122,21,58,21684
Student_4584,Biology,F,38,129,20,99,79638
Student_4585,Biology,A,28,132,25,91,40871
Student_4586,Engineering,A,34,152,23,80,98407
Student_4587,Mathematics,B,60,92,19,61,36792
Student_4588,Biology,F,28,123,20,99,142306
Student_4589,History,C,14,152,23,93,100333
Student_4590,Literature,B,39,94,20,99,101382
Student_4591,Engineering,C,4,101,22,67,29728
Student_4592,Literature,F,11,127,23,86,84789
Student_4593,Literature,B,20,126,25,95,131324
Student_4594,Mathematics,B,5,134,21,80,148941
Student_4595,Literature,F,37,124,24,63,118970
Student_4596,Mathematics,D,12,105,19,98,51025
Student_4597,Literature,A,20,143,24,89,92150
Student_4598,Mathematics,A,6,113,19,91,138863
Student_4599,History,F,11,109,19,53,141835
Student_4600,Mathematics,A,3,81,20,72,75928
Student_4601,Biology,C,37,111,18,84,28680
Student_4602,Engineering,C,22,91,24,93,137229
Student_4603,Literature,D,15,103,24,77,101133
Student_4604,Engineering,D,45,144,22,67,50685
Student_4605,Mathematics,A,51,80,18,55,147397
Student_4606,Literature,F,29,129,20,74,112801
Student_4607,Engineering,C,6,153,23,86,97990
Student_4608,Literature,D,11,105,20,77,100366
Student_4609,History,F,20,86,24,87,50258
Student_4610,History,F,36,81,24,71,42987
Student_4611,Biology,B,29,116,19,56,132595
Student_4612,History,A,32,81,22,65,74723
Student_4613,Mathematics,F,40,121,20,100,114103
Student_4614,Engineering,D,6,108,23,91,36505
Student_4615,Literature,F,45,107,22,85,114048
Student_4616,Engineering,E,43,105,20,68,114407
Student_4617,Mathematics,B,0,131,20,53,26797
Student_4618,History,F,21,85,20,57,33379
Student_4619,Biology,F,58,80,21,80,47499
Student_4620,Engineering,A,42,135,19,56,126069
Student_4621,Engineering,F,15,126,23,71,25999
Student_4622,Mathematics,C,38,160,21,77,116193
Student_4623,Literature,B,49,128,19,59,113928
Student_4624,Mathematics,F,15,146,21,67,80123
Student_4625,Mathematics,F,3,127,20,79,57233
Student_4626,Mathematics,F,18,87,24,57,73680
Student_4627,Biology,B,5,111,21,62,72530
Student_4628,History,E,40,111,19,93,74880
Student_4629,Mathematics,F,33,125,19,75,119436
Student_4630,Biology,B,11,92,18,56,66301
Student_4631,Literature,D,30,131,20,83,89212
Student_4632,Engineering,C,34,142,23,76,137525
Student_4633,History,C,10,137,19,62,50273
Student_4634,Mathematics,F,18,87,24,59,49486
Student_4635,Literature,A,5,100,25,51,126246
Student_4636,Biology,C,2,145,24,79,58317
Student_4637,Biology,F,54,154,21,53,138718
Student_4638,History,D,19,107,21,60,118372
Student_4639,Engineering,E,41,128,24,92,27344
Student_4640,History,C,8,81,25,70,92024
Student_4641,Mathematics,C,33,88,24,87,130661
Student_4642,History,E,3,85,19,82,38619
Student_4643,Engineering,D,41,102,22,53,36121
Student_4644,History,D,37,157,18,57,26231
Student_4645,Literature,A,54,139,21,84,134894
Student_4646,History,C,10,132,18,78,75008
Student_4647,History,A,4,134,23,80,75941
Student_4648,Biology,A,18,148,20,69,55311
Student_4649,Biology,E,19,101,23,67,106092
Student_4650,Literature,F,17,125,19,70,36342
Student_4651,Engineering,C,36,160,23,65,23457
Student_4652,Mathematics,F,50,146,19,91,48676
Student_4653,Literature,F,38,144,25,71,97488
Student_4654,Literature,C,52,130,23,57,52461
Student_4655,Literature,A,55,115,23,82,128693
Student_4656,History,A,14,136,25,78,36728
Student_4657,Literature,F,15,92,19,62,92689
Student_4658,Engineering,B,33,144,20,84,33263
Student_4659,Biology,F,17,103,24,88,83091
Student_4660,Mathematics,E,56,143,20,57,53260
Student_4661,History,A,20,155,23,97,101419
Student_4662,Biology,E,10,102,20,94,82153
Student_4663,History,E,44,86,18,68,63241
Student_4664,Engineering,F,14,110,25,83,43554
Student_4665,Literature,D,45,118,22,73,100535
Student_4666,Engineering,F,1,136,18,61,88282
Student_4667,History,D,14,95,22,56,118496
Student_4668,Engineering,B,37,150,23,93,44939
Student_4669,Engineering,D,29,157,18,96,121466
Student_4670,Literature,C,42,150,24,56,79936
Student_4671,Biology,C,59,128,22,81,95886
Student_4672,Literature,B,25,96,19,75,124057
Student_4673,Biology,D,46,155,18,81,51031
Student_4674,Mathematics,A,50,101,23,70,65144
Student_4675,Biology,B,32,121,20,78,41635
Student_4676,Biology,B,14,133,22,67,117211
Student_4677,Biology,C,10,157,20,54,145201
Student_4678,Mathematics,A,31,136,23,87,116796
Student_4679,Engineering,C,16,144,25,71,135986
Student_4680,Engineering,C,37,144,25,79,32399
Student_4681,Literature,A,33,137,25,90,79575
Student_4682,Biology,E,48,106,22,69,112783
Student_4683,History,C,40,124,20,67,127367
Student_4684,Engineering,C,35,144,21,81,67051
Student_4685,History,E,5,115,23,76,82638
Student_4686,Engineering,D,32,108,25,64,27982
Student_4687,Mathematics,E,6,126,24,97,92047
Student_4688,History,A,31,113,20,65,47603
Student_4689,Biology,F,31,89,25,65,131162
Student_4690,Literature,A,19,156,22,99,43134
Student_4691,Engineering,C,4,131,25,84,118846
Student_4692,Biology,A,20,98,19,82,71578
Student_4693,Biology,B,34,144,18,50,125532
Student_4694,Biology,E,0,81,18,81,89441
Student_4695,Biology,E,49,83,23,90,70970
Student_4696,History,B,27,85,21,80,138571
Student_4697,Biology,D,44,148,25,70,70328
Student_4698,Biology,C,24,96,20,93,32159
Student_4699,Mathematics,B,8,120,25,88,44615
Student_4700,Mathematics,E,18,98,24,92,87658
Student_4701,Engineering,C,32,112,20,65,60131
Student_4702,Mathematics,B,40,92,24,87,55142
Student_4703,Engineering,D,3,128,18,71,138183
Student_4704,Literature,D,14,159,21,76,138187
Student_4705,History,A,8,120,24,82,129388
Student_4706,History,F,56,126,23,84,55537
Student_4707,Literature,E,11,152,24,57,128871
Student_4708,Engineering,A,17,103,25,81,144398
Student_4709,Literature,C,37,103,25,56,47887
Student_4710,Engineering,D,14,86,23,97,106468
Student_4711,Engineering,E,34,95,24,93,120821
Student_4712,Mathematics,C,11,108,18,64,45580
Student_4713,Mathematics,F,16,104,22,62,59142
Student_4714,Mathematics,D,30,111,20,86,112434
Student_4715,Literature,E,20,118,18,98,133234
Student_4716,Biology,D,20,147,19,83,115063
Student_4717,Literature,A,11,154,19,86,140541
Student_4718,Engineering,D,16,154,25,96,87993
Student_4719,Engineering,A,30,86,19,76,49587
Student_4720,Mathematics,C,22,107,22,75,58367
Student_4721,Literature,C,56,159,22,82,97365
Student_4722,Engineering,C,18,155,24,92,53523
Student_4723,Biology,D,36,146,24,64,138707
Student_4724,Literature,C,24,140,21,84,85186
Student_4725,History,F,38,118,25,91,80919
Student_4726,History,A,23,124,25,62,141172
Student_4727,Biology,E,59,99,21,89,46427
Student_4728,Engineering,B,9,88,18,93,122366
Student_4729,Biology,F,27,101,23,83,27888
Student_4730,Mathematics,A,26,99,21,56,74101
Student_4731,History,A,32,141,24,100,72992
Student_4732,Literature,D,31,112,25,69,91046
Student_4733,Mathematics,E,8,126,25,100,27659
Student_4734,Engineering,D,52,156,22,71,117256
Student_4735,Biology,C,39,133,22,94,27991
Student_4736,History,B,52,104,20,68,77390
Student_4737,Mathematics,F,25,113,23,87,41973
Student_4738,History,B,38,147,18,63,65457
Student_4739,Engineering,E,8,145,24,100,78361
Student_4740,Mathematics,E,5,152,20,90,35653
Student_4741,History,F,6,97,23,98,49719
Student_4742,Mathematics,E,48,115,20,64,63371
Student_4743,Engineering,C,25,155,19,96,119311
Student_4744,Mathematics,E,24,153,21,61,126418
Student_4745,Engineering,D,28,102,21,65,148808
Student_4746,History,D,45,126,19,75,87414
Student_4747,Engineering,E,10,96,22,51,135411
Student_4748,Biology,C,40,157,23,68,124783
Student_4749,Literature,F,5,88,21,98,34542
Student_4750,Biology,D,41,116,25,56,103830
Student_4751,Literature,A,34,142,23,87,64953
Student_4752,Mathematics,A,28,122,19,98,80636
Student_4753,Biology,E,12,129,19,94,53707
Student_4754,Biology,F,51,95,25,71,110838
Student_4755,History,B,25,101,19,99,56887
Student_4756,Mathematics,C,25,106,21,70,63514
Student_4757,Biology,F,25,119,21,71,90959
Student_4758,Engineering,E,25,118,25,98,58325
Student_4759,History,C,38,86,24,94,70162
Student_4760,Mathematics,F,49,159,18,59,114040
Student_4761,Mathematics,F,43,102,22,78,128860
Student_4762,Literature,E,47,104,20,54,47096
Student_4763,Literature,F,46,119,25,57,49654
Student_4764,History,F,44,160,22,85,149780
Student_4765,Engineering,A,48,104,25,83,119153
Student_4766,Biology,C,47,99,25,51,131676
Student_4767,History,B,60,150,18,66,125330
Student_4768,History,F,1,104,18,89,65715
Student_4769,Mathematics,B,31,105,21,86,103912
Student_4770,Mathematics,B,14,137,20,69,89201
Student_4771,Biology,E,2,110,24,85,35598
Student_4772,History,F,52,109,24,67,141029
Student_4773,Engineering,E,36,153,24,91,71523
Student_4774,Mathematics,D,9,121,22,71,104313
Student_4775,Literature,A,42,126,19,85,148025
Student_4776,Literature,C,21,153,20,50,73319
Student_4777,Biology,A,35,119,20,88,55547
Student_4778,Mathematics,E,40,80,20,79,74825
Student_4779,History,D,12,151,18,96,133625
Student_4780,Biology,C,0,126,23,96,130675
Student_4781,Engineering,B,6,98,19,57,55128
Student_4782,History,E,59,157,22,77,141172
Student_4783,Biology,C,5,125,19,59,60582
Student_4784,Engineering,F,42,126,24,85,87936
Student_4785,History,C,41,108,22,83,103593
Student_4786,History,C,27,112,22,67,74312
Student_4787,Biology,B,54,102,21,93,55425
Student_4788,Biology,C,22,83,24,80,108658
Student_4789,History,A,11,90,23,66,33637
Student_4790,Engineering,C,45,115,21,54,71672
Student_4791,Literature,E,29,81,23,92,49592
Student_4792,Literature,D,17,116,21,64,133400
Student_4793,Literature,D,3,101,22,54,109334
Student_4794,Biology,D,5,96,21,60,34695
Student_4795,Engineering,E,27,156,25,90,32966
Student_4796,History,A,6,135,18,88,36832
Student_4797,Engineering,D,38,107,22,90,34413
Student_4798,History,A,39,105,24,97,35091
Student_4799,History,D,7,154,23,90,136047
Student_4800,Engineering,D,46,159,19,78,37670
Student_4801,Mathematics,E,12,94,23,68,43541
Student_4802,Mathematics,C,21,112,21,53,79786
Student_4803,History,C,0,105,18,78,96006
Student_4804,Literature,D,36,103,23,69,31996
Student_4805,History,F,30,159,20,51,46939
Student_4806,Mathematics,D,50,132,20,55,28816
Student_4807,Biology,B,15,154,24,67,97958
Student_4808,Mathematics,B,27,133,23,62,149426
Student_4809,Engineering,A,11,109,19,50,55105
Student_4810,Engineering,D,41,141,20,53,121935
Student_4811,Mathematics,C,54,131,18,78,50082
Student_4812,History,F,44,118,18,79,97176
Student_4813,History,C,44,124,23,96,81723
Student_4814,History,B,3,138,25,86,98470
Student_4815,Literature,E,49,137,23,90,140581
Student_4816,Mathematics,E,58,118,20,76,133205
Student_4817,History,A,12,145,19,52,56925
Student_4818,Mathematics,F,17,157,25,68,141432
Student_4819,Engineering,A,58,142,20,59,26332
Student_4820,Literature,C,16,156,22,72,96691
Student_4821,Literature,A,12,129,18,88,80631
Student_4822,Literature,E,45,86,20,91,110213
Student_4823,Engineering,D,5,130,23,69,38587
Student_4824,Literature,F,11,81,23,74,48092
Student_4825,Biology,C,6,108,22,78,148359
Student_4826,Mathematics,D,14,122,25,100,76962
Student_4827,Biology,D,49,137,25,90,119133
Student_4828,Literature,E,2,108,20,58,60390
Student_4829,History,B,49,109,19,86,97433
Student_4830,History,C,57,114,20,88,27085
Student_4831,History,E,58,146,20,59,25880
Student_4832,Engineering,B,28,121,25,100,115511
Student_4833,Biology,F,20,153,18,100,123019
Student_4834,Biology,A,52,95,21,73,113914
Student_4835,History,B,6,103,24,89,37962
Student_4836,History,C,6,92,19,53,137087
Student_4837,Mathematics,C,43,95,22,96,133130
Student_4838,Engineering,F,5,109,20,57,124562
Student_4839,Literature,C,52,83,19,93,119418
Student_4840,Mathematics,C,24,136,25,76,61054
Student_4841,Engineering,A,48,86,21,52,35476
Student_4842,History,B,50,148,21,66,24961
Student_4843,Literature,C,51,144,20,98,91888
Student_4844,Mathematics,C,41,124,18,59,47161
Student_4845,Engineering,C,35,138,25,70,130225
Student_4846,Mathematics,C,21,99,23,50,128777
Student_4847,Biology,E,50,110,18,86,60130
Student_4848,Mathematics,B,30,108,18,72,59632
Student_4849,Engineering,F,16,114,21,65,69269
Student_4850,Literature,A,27,157,20,61,75376
Student_4851,Literature,E,2,155,20,93,149977
Student_4852,Engineering,C,7,113,23,74,147567
Student_4853,History,B,43,109,23,63,141067
Student_4854,Literature,F,17,104,25,51,63689
Student_4855,History,B,11,101,19,82,145087
Student_4856,Mathematics,E,50,136,20,71,144375
Student_4857,Engineering,D,27,126,24,86,104428
Student_4858,Literature,C,35,156,21,50,43259
Student_4859,Engineering,A,36,117,21,78,128779
Student_4860,Literature,B,35,143,25,80,146842
Student_4861,History,A,16,128,19,67,81142
Student_4862,Mathematics,F,56,155,22,78,29097
Student_4863,Biology,D,8,128,20,60,42126
Student_4864,Literature,C,36,121,23,52,138016
Student_4865,Mathematics,C,43,90,25,94,22738
Student_4866,History,B,5,145,22,74,109320
Student_4867,Engineering,F,40,87,23,100,90614
Student_4868,Engineering,C,45,159,25,60,76399
Student_4869,Mathematics,B,37,99,18,79,139718
Student_4870,Engineering,D,58,82,22,74,91642
Student_4871,Mathematics,D,17,138,19,55,79609
Student_4872,Mathematics,E,20,101,23,86,116176
Student_4873,Mathematics,F,43,114,24,50,61890
Student_4874,Literature,A,51,159,18,56,28867
Student_4875,Literature,E,53,98,21,55,65938
Student_4876,History,E,33,105,19,65,78468
Student_4877,Mathematics,D,47,126,24,52,85399
Student_4878,Literature,C,4,156,18,90,81990
Student_4879,Mathematics,D,9,112,25,86,137846
Student_4880,Engineering,F,30,86,21,78,128924
Student_4881,Engineering,C,5,98,21,98,87786
Student_4882,Mathematics,B,53,144,24,70,98786
Student_4883,Engineering,D,40,113,25,99,62806
Student_4884,Engineering,E,4,100,20,72,25581
Student_4885,History,D,18,117,23,93,35721
Student_4886,Mathematics,B,52,80,22,70,47787
Student_4887,History,D,34,103,18,79,56520
Student_4888,Literature,E,47,106,18,77,91841
Student_4889,Mathematics,D,58,122,25,53,26355
Student_4890,Engineering,E,4,107,25,98,65257
Student_4891,Mathematics,C,36,118,20,88,110070
Student_4892,Mathematics,D,42,142,21,79,48233
Student_4893,Biology,C,1,102,21,63,70765
Student_4894,Biology,D,2,133,25,95,64561
Student_4895,Mathematics,C,33,95,19,96,95623
Student_4896,Biology,B,13,87,22,68,34488
Student_4897,Mathematics,C,14,139,21,77,96422
Student_4898,Engineering,A,56,129,25,57,57621
Student_4899,Engineering,A,23,113,22,60,103791
Student_4900,History,D,45,80,22,59,144847
Student_4901,Engineering,C,59,112,24,91,64427
Student_4902,Engineering,C,35,144,20,93,76950
Student_4903,Biology,F,30,96,25,76,24971
Student_4904,History,E,14,122,25,85,113951
Student_4905,Mathematics,F,59,135,18,66,77405
Student_4906,Literature,F,24,102,23,100,56243
Student_4907,Literature,A,54,139,25,77,136650
Student_4908,History,D,2,89,23,50,49269
Student_4909,Literature,F,54,147,18,82,48034
Student_4910,Literature,E,5,82,22,79,147856
Student_4911,Mathematics,F,17,93,23,85,93571
Student_4912,Engineering,F,53,111,25,90,88172
Student_4913,Mathematics,B,4,101,20,76,138423
Student_4914,Biology,D,5,89,21,81,57389
Student_4915,History,E,12,159,23,53,37673
Student_4916,Engineering,E,7,120,21,52,88858
Student_4917,History,F,5,90,20,62,90236
Student_4918,Mathematics,A,18,108,21,66,44902
Student_4919,History,C,57,159,23,57,132337
Student_4920,Biology,D,53,91,21,75,89810
Student_4921,History,E,28,90,21,94,137213
Student_4922,Literature,A,42,128,18,55,116519
Student_4923,Biology,C,17,88,21,55,55584
Student_4924,Biology,C,12,135,21,77,111432
Student_4925,History,F,3,111,23,64,50717
Student_4926,Engineering,A,8,121,23,50,140010
Student_4927,Biology,A,36,127,20,96,79927
Student_4928,Mathematics,C,31,130,19,83,86361
Student_4929,Biology,B,58,144,24,60,27927
Student_4930,History,E,7,133,22,62,87073
Student_4931,Literature,C,11,142,19,92,131990
Student_4932,History,A,29,114,25,90,99884
Student_4933,Literature,A,15,103,22,72,106538
Student_4934,Literature,E,19,81,21,96,113418
Student_4935,Engineering,C,25,101,25,57,95825
Student_4936,History,B,22,95,18,54,51212
Student_4937,Biology,E,4,116,18,67,130281
Student_4938,Biology,D,41,141,19,73,34294
Student_4939,History,C,0,154,19,79,53625
Student_4940,Mathematics,B,22,159,24,61,37695
Student_4941,Literature,C,21,151,25,89,45480
Student_4942,Mathematics,C,17,81,21,73,41576
Student_4943,Mathematics,C,24,131,23,65,90051
Student_4944,History,C,59,142,25,52,138285
Student_4945,Literature,A,6,99,22,99,119015
Student_4946,Mathematics,D,30,107,21,56,139743
Student_4947,Biology,F,33,149,18,100,66178
Student_4948,Mathematics,C,50,145,22,70,23110
Student_4949,Mathematics,F,3,84,18,68,127924
Student_4950,Engineering,D,14,93,18,78,51750
Student_4951,Literature,E,52,153,23,79,30278
Student_4952,History,D,24,111,24,58,34399
Student_4953,Mathematics,B,3,139,21,63,100287
Student_4954,Engineering,E,58,92,18,68,71746
Student_4955,Engineering,B,39,90,21,71,136997
Student_4956,Literature,A,11,128,24,54,132406
Student_4957,Literature,A,29,150,22,68,111656
Student_4958,Mathematics,D,43,113,25,63,29945
Student_4959,Literature,F,28,136,22,89,129860
Student_4960,Engineering,E,11,114,24,81,78423
Student_4961,Engineering,B,49,80,20,61,94133
Student_4962,Mathematics,E,54,85,23,58,33234
Student_4963,Biology,F,13,121,19,81,138459
Student_4964,Mathematics,E,22,139,19,75,127649
Student_4965,Biology,E,44,99,23,98,54182
Student_4966,Literature,D,21,112,19,87,25843
Student_4967,Engineering,F,19,160,21,80,127786
Student_4968,Engineering,F,17,155,20,89,119588
Student_4969,Biology,E,15,140,21,59,112673
Student_4970,Mathematics,B,19,89,22,74,109764
Student_4971,Literature,A,25,136,18,74,126603
Student_4972,Mathematics,D,50,93,25,52,73496
Student_4973,History,E,12,108,18,89,126613
Student_4974,Mathematics,C,4,118,18,88,67881
Student_4975,History,C,32,97,25,97,42049
Student_4976,History,D,54,94,19,66,94788
Student_4977,Biology,E,1,140,20,83,89100
Student_4978,Biology,B,51,92,22,59,39246
Student_4979,Biology,F,46,89,18,79,71562
Student_4980,History,B,53,143,22,95,146447
Student_4981,Mathematics,B,18,86,23,100,84595
Student_4982,Literature,E,4,158,19,77,136342
Student_4983,History,B,27,85,22,88,96715
Student_4984,Biology,C,25,140,21,51,100551
Student_4985,Literature,C,37,157,19,95,87744
Student_4986,Literature,C,45,108,24,63,131140
Student_4987,Engineering,F,4,94,24,83,87102
Student_4988,Engineering,D,29,158,24,69,148918
Student_4989,Biology,E,55,108,25,63,111774
Student_4990,History,A,18,129,18,94,45413
Student_4991,Engineering,E,46,114,18,58,55820
Student_4992,Mathematics,F,57,155,22,64,30512
Student_4993,Biology,D,42,119,23,50,22670
Student_4994,Mathematics,F,11,109,24,51,76257
Student_4995,Literature,C,31,134,21,86,84527
Student_4996,History,E,40,131,21,76,30017
Student_4997,Biology,E,6,98,23,78,81910
Student_4998,History,C,35,116,25,89,72795
Student_4999,Mathematics,C,40,88,25,76,135042
Student_5000,Engineering,A,23,128,22,70,69198
Student_5001,Mathematics,D,25,90,24,66,50060
Student_5002,Biology,A,26,82,24,66,123438
Student_5003,Literature,C,54,124,19,54,90829
Student_5004,Engineering,A,8,112,19,53,76759
Student_5005,Mathematics,D,22,95,23,59,105968
Student_5006,Biology,B,48,88,25,81,53261
Student_5007,Mathematics,B,46,97,22,100,24102
Student_5008,Biology,C,17,130,25,59,20758
Student_5009,Mathematics,B,43,80,24,61,55409
Student_5010,History,A,27,145,25,93,88535
Student_5011,Biology,C,32,87,21,92,68115
Student_5012,Engineering,F,38,89,18,50,32193
Student_5013,History,D,2,119,22,61,40939
Student_5014,Biology,E,45,107,18,93,30886
Student_5015,History,A,39,129,23,69,103341
Student_5016,Literature,D,22,146,19,50,115240
Student_5017,Mathematics,F,48,158,24,76,113727
Student_5018,Literature,F,49,107,20,84,59176
Student_5019,Biology,B,40,93,25,90,124954
Student_5020,History,A,33,119,20,55,39581
Student_5021,Mathematics,F,55,125,19,98,67632
Student_5022,Biology,D,0,119,22,75,104720
Student_5023,Mathematics,C,6,105,22,87,68697
Student_5024,Literature,B,9,141,23,84,41985
Student_5025,Literature,E,11,157,21,85,35016
Student_5026,History,F,4,115,20,77,74200
Student_5027,Biology,A,34,124,21,96,39366
Student_5028,Literature,B,2,155,19,94,138138
Student_5029,History,C,48,119,21,53,113084
Student_5030,Mathematics,F,23,154,23,79,33666
Student_5031,Literature,D,47,86,19,65,126017
Student_5032,History,A,16,139,18,95,53200
Student_5033,Engineering,D,54,129,18,83,22858
Student_5034,History,D,37,155,21,74,135198
Student_5035,Engineering,F,56,151,23,59,55878
Student_5036,Literature,E,1,120,19,71,141725
Student_5037,Biology,B,3,123,19,59,114021
Student_5038,Mathematics,D,16,107,20,52,137346
Student_5039,Mathematics,C,14,95,24,59,69519
Student_5040,Engineering,F,46,106,20,77,48597
Student_5041,Engineering,F,30,81,25,90,87488
Student_5042,Mathematics,B,9,101,18,73,33027
Student_5043,History,E,15,129,20,54,31449
Student_5044,Literature,B,44,110,19,64,128150
Student_5045,Biology,B,37,88,21,50,98901
Student_5046,Engineering,A,35,114,24,94,147322
Student_5047,Mathematics,D,49,130,24,85,135942
Student_5048,Biology,F,13,159,22,72,31851
Student_5049,Engineering,C,34,96,18,76,138000
Student_5050,Engineering,C,21,120,21,57,74694
Student_5051,Engineering,D,50,102,24,81,32841
Student_5052,Literature,D,18,157,19,68,44207
Student_5053,Literature,B,2,115,20,68,138906
Student_5054,Mathematics,D,47,88,22,80,65514
Student_5055,Engineering,A,30,143,19,53,88660
Student_5056,Biology,B,19,142,20,62,26219
Student_5057,Mathematics,B,0,157,19,90,69029
Student_5058,Biology,F,29,89,20,94,26998
Student_5059,History,F,52,151,19,65,38546
Student_5060,Biology,B,37,107,22,72,51118
Student_5061,Biology,C,23,103,19,83,38928
Student_5062,Literature,B,21,147,24,75,28308
Student_5063,Biology,C,45,130,23,90,130181
Student_5064,Literature,A,34,107,23,68,149649
Student_5065,Mathematics,D,49,151,25,54,54619
Student_5066,History,C,33,122,24,100,141205
Student_5067,Literature,C,3,130,24,74,86036
Student_5068,Engineering,F,12,121,22,72,89296
Student_5069,Mathematics,C,17,110,23,83,88496
Student_5070,Engineering,D,21,114,20,52,87869
Student_5071,History,B,54,151,24,77,101957
Student_5072,Engineering,F,39,95,20,83,62585
Student_5073,Biology,F,21,141,25,83,26269
Student_5074,Engineering,A,33,87,24,100,31705
Student_5075,History,A,37,138,20,76,53592
Student_5076,Mathematics,B,6,146,18,66,27112
Student_5077,Literature,A,34,142,23,80,25896
Student_5078,Literature,F,28,107,19,63,101991
Student_5079,History,D,3,95,19,65,67962
Student_5080,Engineering,A,39,136,23,62,89480
Student_5081,Biology,F,32,134,22,99,117099
Student_5082,History,E,31,87,20,92,124857
Student_5083,History,F,58,117,19,99,73875
